Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,ECT_Score,ECT_Propagation,ECT_NumTaps,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
79e86c7b-ecbe-4242-9fae-d6e0d6977796,31,1100.0,1100.0,290.0,ECTN17,False,17,0.004496652457724263,35.40726108739249,91.90147018343956,1.459366211913119,880.4213305348485,1.8452213311940646,0.2328767123287671
de04f88d-62bc-40f5-96df-02b77b790424,35,1840.0,1840.0,270.0,ECTN16,False,16,0.005900400270365166,56.23924868568205,141.30018862458638,1.5891523579127311,1020.1915292356441,1.854998737173034,0.3713235294117647
0d2c5c3f-7f99-4c58-8051-6294f7f2e3bb,36,1460.0,1460.0,260.0,ECTN22,False,22,0.008567365477377586,97.77578832229618,217.3086852574441,1.861164695327073,1221.5780692116962,2.0680355491262423,0.3609022556390977
d69d8964-569b-49fa-9594-d900124c7f27,34,0.0,980.0,780.0,ECTN7,False,7,0.07328609923451175,148.53925145336717,382.8160143281555,5.513237527040754,1998.7257335326956,3.114582131857799,0.21799746514575413
39f4dd59-9727-4fe8-b6e2-14eb206f9d74,32,1850.0,1850.0,480.0,ECTN23,False,23,0.009858813486136252,39.04675804426142,102.52437192894664,2.0981432376570734,989.611021216304,1.6105290859533845,0.1670103092783505
39f4dd59-9727-4fe8-b6e2-14eb206f9d74,32,1850.0,1850.0,480.0,ECTN14,False,14,0.009858813486136252,39.04675804426142,102.52437192894664,2.0981432376570734,989.611021216304,1.6105290859533845,0.1670103092783505
aa7e326b-51d9-45de-940d-e815cca3ea76,35,910.0,910.0,500.0,ECTP16,True,16,0.016018966162700966,59.03315497655643,156.2650497954328,2.6343344720257194,1147.259710447199,1.6794879586354001,0.22664015904572565
4c65ad6a-78c3-4637-aad2-c8f310cfbdec,38,910.0,910.0,695.0,ECTP21,True,21,0.03652555832805496,97.67917045053963,254.46312095898801,3.8701034705569013,1439.1276198799771,3.8082704909384493,0.26173541963015645
0f9f78c9-cd08-4d83-9976-aeafda1d5c9f,35,1770.0,1770.0,1270.0,ECTP28,True,28,0.2756845333425199,188.68283636479762,527.0008034671413,10.575871955920459,2666.1686832777004,1.6668531370659863,0.20327102803738317
fb855a83-f8a3-4881-931e-c61bf5455841,32,1300.0,1300.0,500.0,ECTN24,False,24,0.027643852911722118,119.77332371554154,273.63499128624386,3.3474928249339873,1599.2571627047187,1.8177260713276528,0.4027777777777778
a518b659-8f5f-41eb-8d18-84ed8fd8b3f7,34,900.0,900.0,800.0,ECTN25,False,25,0.058760690713292346,105.1394084740035,279.5641398548442,4.973909103471621,1657.4448157655013,1.6252689325701075,0.23449131513647642
4c65ad6a-78c3-4637-aad2-c8f310cfbdec,38,910.0,910.0,695.0,ECTP19,True,19,0.03652555832805496,97.67917045053963,254.46312095898801,3.8701034705569013,1439.1276198799771,3.8082704909384493,0.26173541963015645
dd1c08e4-cb1e-49d2-8132-eb1b77dab19d,31,1200.0,1200.0,650.0,ECTP9,True,9,0.026585339097541814,73.53426392473268,192.84493054341186,3.3701256855900112,1347.857394271761,1.551950560623037,0.23932926829268292
00ad0f37-4c1b-4634-9a82-df6a4a586c71,35,2110.0,2110.0,310.0,ECTN18,False,18,0.02309462923831927,171.1607365713138,389.11238473661535,3.0270273315935805,1894.951064518697,1.756605628772181,0.2108626198083067
c45080a9-cfa4-45f8-8c75-ae3c9f907f6c,33,1230.0,1230.0,550.0,ECTN27,False,27,0.030343096974930074,102.22464705890951,257.75442133218746,3.5457598496901284,1569.014751686643,2.0701251626526176,0.3613595706618962
6c880921-7f5b-4e42-aad7-929e796d39a2,36,1450.0,1450.0,110.0,ECTN23,False,23,0.002491623943866759,90.07828240443547,178.62524762749536,0.9856021214044184,1066.8796509624256,1.78736605207653,0.4336283185840708
ba6b06db-efc9-4672-8bef-d32efc9067c2,0,1380.0,1380.0,1190.0,ECTP23,True,23,0.09743905150361594,96.31030267806946,275.34118224082476,6.723725949910556,1888.7991103722595,1.780677223435311,0.10927152317880795
87fadc23-7068-4da5-8119-d88a019a6a7f,38,970.0,970.0,270.0,ECTN13,False,13,0.0020836221257567117,18.451609153398334,52.97829227316646,1.0186304528920977,605.6431831145359,1.614017440700675,0.2610294117647059
24742e07-14cb-4907-bad8-4135f62790ac,38,700.0,700.0,105.0,ECTN11,False,11,0.0006600078353930061,27.028612030638836,66.32703496681418,0.5403347143585355,600.3513154274794,2.132416719925634,0.37962962962962965
4158f0cf-3897-4147-a146-9a1a0704acf8,36,610.0,610.0,170.0,ECTN13,False,13,0.000558082415863602,8.287937084433826,24.370086498092483,0.6252640440302212,411.7158946494941,1.5861642461722791,0.1871345029239766
5cf47607-d1d9-455b-8fc1-69056f798e34,38,710.0,710.0,240.0,ECTN27,False,27,0.007015640837301182,80.76704873637952,195.82793668938012,1.6951145919798303,1216.1184690001705,2.1879281877073318,0.29218106995884774
492661f5-ca74-43e3-ad57-ead979bf87bb,48,1820.0,1820.0,480.0,ECTN22,False,22,0.030964174165835107,155.59455497467775,392.7044902165128,3.480345226087368,1787.3919134159182,1.7018163063230827,0.13580246913580246
492661f5-ca74-43e3-ad57-ead979bf87bb,48,1820.0,1820.0,480.0,ECTN18,False,18,0.030964174165835107,155.59455497467775,392.7044902165128,3.480345226087368,1787.3919134159182,1.7018163063230827,0.13580246913580246
364ac4d9-dfc8-46bf-a055-9959cf574159,33,1080.0,1080.0,230.0,ECTN18,False,18,0.002502773114680973,30.031137461204086,77.4017969774479,1.1065971621499426,791.5382688528321,1.9571964375085582,0.1810344827586207
b59edf18-e790-42d2-90f2-b44907eff98e,35,2080.0,2080.0,600.0,ECTN21,False,21,0.0360990501617558,110.2256903886528,285.7511945517783,3.888949146920603,1699.573840039277,3.20762945045392,0.05271828665568369
f8fcfa09-6e9c-4f59-9fa3-47cc3209de84,40,1110.0,1110.0,220.0,ECTP24,True,24,0.011651469177043447,151.2228620955782,329.880775067923,2.1212768699773576,1564.0720558449998,1.8963618774544952,0.23766816143497757
f8fcfa09-6e9c-4f59-9fa3-47cc3209de84,40,1110.0,1110.0,700.0,ECTN21,False,21,0.0955181599237161,205.36436500243698,541.4555364502367,6.138693176934469,2500.172983128629,1.4750686755182674,0.14689265536723164
