Slope Angle,HS,Profile Depth,Pit Near Avalanche Location,WL_Depth,WL_Thickness,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
34,2150.0,2150.0,crown,1460.0,20.0,0.22416281576070457,187.30317648446623,409.2858972733839,9.441889824664907,2395.5996144873034,1.6656120959521559,0.2108843537414966
24,740.0,740.0,other,330.0,70.0,0.0033063321342107627,21.71771996226127,58.64192366482491,1.3372275460826906,678.1380224006547,1.7908601678352942,0.13813813813813813
22,900.0,900.0,crown,300.0,100.0,0.010216712737986777,96.30662882980798,214.93418089230775,2.0952183349466464,1314.290566173786,1.697172483580699,0.39403973509933776
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
18,1240.0,1240.0,other,570.0,150.0,0.02424684341078871,84.4677870738567,216.21155054590844,3.321278648170667,1414.067531742154,1.8084859979670764,0.2914485165794066
38,1460.0,1460.0,crown,960.0,500.0,0.09465958488689832,159.96571269528582,370.67041113350956,6.091157499442282,1994.6742867317191,1.6831681001437055,0.2233712512926577
36,1000.0,1000.0,crown,600.0,100.0,0.062301247965800305,193.7832822362306,469.5961709413117,5.032530247451562,2141.418905358032,1.6416536295188469,0.20198675496688742
32,1200.0,900.0,,350.0,30.0,0.015341413939434218,94.39303583245997,235.96013970400202,2.5525590176760837,1461.1915349614305,2.0808274028641107,0.28205128205128205
36,2000.0,750.0,crown,400.0,200.0,0.006899636500548256,40.81408428565475,120.11510670338615,1.799793759853995,847.219180658515,2.429169269820906,0.12903225806451613
28,1700.0,1700.0,other,390.0,10.0,0.00902651383614115,53.73192766026864,138.93769898589613,2.0047763217086505,1040.7481290084045,1.6943195652085088,0.35714285714285715
38,990.0,990.0,crown,600.0,390.0,0.021420591248322775,82.68025567093163,199.14822593758475,2.9183853179642463,1318.1254195432248,1.473212351062712,0.22112211221122113
31,2700.0,2700.0,crown,910.0,20.0,0.0940412961242521,142.34314255007553,373.0498126698345,6.217884228188582,2112.0248153220296,2.1793824890946616,0.17884405670665213
16,1250.0,1000.0,flank,430.0,10.0,0.013787562224375318,69.68208044063307,178.86564877040655,2.542059507811664,1321.0340578892226,1.950377901013123,0.21788990825688073
40,,1300.0,crown,440.0,20.0,0.018739694870338608,84.66942478040822,216.48350745497768,2.7758627908245037,1358.0875900976207,1.8752004104573492,0.251131221719457
29,2050.0,1100.0,flank,1000.0,100.0,0.18214930592825748,190.11581240275046,538.6461709460584,8.779564397738286,2759.821592009016,1.3240464277638235,0.1605550049554014
37,1020.0,1020.0,crown,250.0,60.0,0.006305065723654421,77.96586030323431,180.40080224113393,1.6005702629705478,1119.8471538907795,2.326899352672433,0.24603174603174602
41,,660.0,crown,480.0,50.0,0.009219501715805956,40.85707459310852,112.04287813684556,1.9640383983175567,919.3581258442815,1.3848322110875517,0.24586776859504134
33,2400.0,2400.0,other,1400.0,5.0,0.14979242751374286,117.89900273049838,323.43656896654886,7.881536582829644,1874.5950459548874,1.9437664338685523,0.1116642958748222
26,1370.0,1370.0,,440.0,10.0,0.015901503128016352,69.19644460587328,178.94195544706864,2.6698349015784557,1355.5457277856676,1.953815352655204,0.19369369369369369
28,900.0,900.0,crown,410.0,190.0,0.020817253574349975,106.34664580380485,271.9739795140923,2.985224821362455,1787.9821808174754,2.0131969086991504,0.18509615384615385
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
21,850.0,850.0,flank,530.0,320.0,0.03213014522351342,100.30731469879741,262.8220270237704,3.791052383485893,1773.4425617522345,1.7981272404186757,0.27798507462686567
38,1000.0,1000.0,,700.0,300.0,0.03708960992864095,100.04923673029171,257.43932902397194,3.856310175902768,1605.9707973301195,3.5301552206212317,0.029745042492917848
32,1500.0,1500.0,crown,700.0,70.0,0.04348795995472053,112.21281757039917,293.55242977471323,4.3141199398749235,1726.3677702353284,1.922702101262972,0.16147308781869688
32,950.0,950.0,flank,900.0,50.0,0.13742794515581783,180.15328124159936,477.22935687883705,7.504822289750191,2441.4115820525617,2.4025086931340054,0.2251655629139073
34,1330.0,1330.0,crown,480.0,10.0,0.010285046366592892,38.4179065879473,104.34133227565732,2.1998513209540183,909.5439983885668,1.763203153126026,0.15942028985507245
18,1240.0,1240.0,other,290.0,280.0,0.0032021328185862425,34.40172006149169,88.32600612304572,1.238320766671527,788.1260957779494,1.7451888708616619,0.37755102040816324
6,840.0,840.0,other,410.0,20.0,0.01106703363289628,67.48181742703238,169.4360500438912,2.3158663046708012,1133.0865068081152,2.327843198212486,0.35180722891566263
38,,400.0,,300.0,50.0,0.003759078026315707,29.87812158986903,83.99688755470399,1.3122403049429787,751.5775792158521,1.7274342390596769,0.27483443708609273
0.0,1410.0,1410.0,flank,910.0,500.0,0.06725777802585986,100.0636621965686,273.9678472644089,5.59382798420414,1784.1474840930775,1.4357332142355075,0.29912663755458513
32,,1000.0,flank,500.0,400.0,0.05431991237117354,180.3397326005452,450.1355358414006,4.714298112139453,2242.654108127377,1.7617285632250332,0.20675944333996024
32,,1600.0,crown,1410.0,10.0,0.30435203549062884,140.68392858936173,458.4733221790585,11.276113048656532,2650.973099348342,1.4740279793942686,0.16359773371104816
36,1210.0,1210.0,,580.0,220.0,0.012293396551972986,33.90569725598785,95.24880708332788,2.3684284976133787,865.0272881214377,1.2803298539223165,0.11855670103092783
28,1100.0,1100.0,flank,270.0,110.0,0.006827312689414152,82.33310572443634,177.08482706696833,1.6838187652601804,1172.7351242377488,2.3307837030260967,0.3333333333333333
32,700.0,700.0,crown,420.0,280.0,0.029131160866107276,136.04205294499732,339.32270909911574,3.5131488435397182,1769.756867293113,1.8867125608882105,0.25118483412322273
25,1150.0,1150.0,other,25.0,10.0,0.00014153578620648873,36.643433247948565,71.4948095177167,0.2435160472851676,609.3335526039622,2.219566244353995,0.2692307692307692
32,2000.0,2000.0,crown,450.0,300.0,0.01099432973080843,47.37138453602662,126.5866678114673,2.2204089473805246,1015.0087544795197,1.4787087511688624,0.28761061946902655
32,2600.0,2600.0,flank,1170.0,5.0,0.2890944580885637,240.78963878922102,548.5065090617954,10.67862845672036,3012.2893633252356,1.3740493295761247,0.28936170212765955
0.0,1700.0,1700.0,,800.0,50.0,0.05171696200413222,101.98266123960121,271.1479070420527,4.8954181985066505,1712.7964184501109,1.6825841313241843,0.2782608695652174
37,1010.0,1010.0,crown,480.0,20.0,0.017378414124275765,79.61105729972472,208.91169174460506,2.709824843118347,1251.3950064617738,2.1144554033134138,0.2334710743801653
38,1110.0,1110.0,crown,700.0,30.0,0.037779164425635434,122.15640775328723,241.75529534517122,3.8366781907239322,1526.2925519240391,1.7607733132426338,0.23371104815864022
31,600.0,600.0,crown,240.0,190.0,0.002771740451187724,44.76879702220901,111.3831773814394,1.0866638157554545,1076.9818580697447,1.6576645764659028,0.3045267489711934
35,1050.0,1050.0,crown,550.0,50.0,0.027056699836707297,107.93277477714892,286.2643937901253,3.442907076141716,1350.1335647593248,1.6588646680601515,0.3237410071942446
41,680.0,680.0,flank,200.0,40.0,0.0017843649142555238,29.35718480960489,79.93159190454855,0.8774130471851591,670.0301251414953,1.8957055607131397,0.3891625615763547
32,1600.0,1100.0,crown,50.0,100.0,4.702694575403949e-05,3.843685284790381,12.70611312085931,0.22051161453130327,260.1064988823859,2.0164208923786973,0.2549019607843137
21,1120.0,1120.0,,860.0,260.0,0.10719958993338911,162.1138480233084,421.1142286263924,6.75811336711927,2370.38012569859,1.7516489669599022,0.31839080459770114
29,750.0,750.0,other,160.0,50.0,0.004195782950916049,102.63046644657426,203.81098047710714,1.300044951223505,1270.9095890658596,2.537634338756129,0.3128834355828221
44,540.0,540.0,,250.0,30.0,0.0020570303863696212,23.91413014098556,65.88932394574057,0.9653303341045505,672.6303677541337,1.7117818472354944,0.2964426877470356
28,1360.0,1360.0,,650.0,10.0,0.041434088481614555,104.00749715124047,273.5441328658826,4.2249895695504,1763.9921684530714,3.2783307414548464,0.030395136778115502
30,1200.0,1200.0,crown,700.0,500.0,0.05832745073839217,134.302459563405,336.072823290744,4.940479989626144,1849.638267241299,1.6813254974753187,0.2723404255319149
32,700.0,700.0,other,180.0,60.0,0.014441400685338873,205.72872433824472,420.5332773571855,2.3823096962960872,2011.2604542067459,1.4598760466736205,0.16022099447513813
30,1500.0,1500.0,flank,1112.0,108.0,0.07174612225166113,90.61484008702945,246.74072310354688,5.509457497828776,1639.6341829355677,1.4233076000996103,0.0625
35,1000.0,1000.0,flank,650.0,250.0,0.03537831441652165,104.37312692051718,251.87111930989408,3.773050654241687,1532.9842577843879,1.5148910890076703,0.37003058103975534
30,1050.0,1050.0,crown,400.0,450.0,0.02286160491741661,129.1991005054967,314.9170346314334,3.137363598591419,1621.883283824088,1.9041895641571887,0.22580645161290322
38,1230.0,1230.0,flank,850.0,80.0,0.13498968361101554,201.91846899618926,516.9155993956427,7.303500542409724,2437.76580578391,1.6407708377523684,0.25817757009345793
25,1500.0,1500.0,crown,850.0,70.0,0.07566113854062964,139.08702999157637,348.0346758439604,5.680086210686881,1956.3083951257768,1.924314776664784,0.21311475409836064
36,1590.0,1590.0,crown,410.0,40.0,0.009160185280430774,73.86187024366946,186.13467820572592,1.9313519548070368,1458.7240056765093,2.7427477947231407,0.026570048309178744
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
0.0,650.0,650.0,other,350.0,250.0,0.0027657291018905196,15.921393218122379,41.34859041253169,1.2691557018915405,628.6288477451085,1.3361871807528944,0.1638418079096045
33,1500.0,1500.0,crown,800.0,190.0,0.11541361873345726,213.72097676762803,538.5412437554158,7.004119754335491,2292.994857129398,2.0232246069710587,0.19751552795031055
25,1440.0,1440.0,flank,810.0,30.0,0.07701620659176736,158.97361918770144,375.940406738407,5.708909519609852,2024.0378298494106,1.518879140177683,0.2310513447432763
38,5000.0,5000.0,flank,800.0,10.0,0.04756282512587756,93.11131923423513,248.88312724058125,4.464163193769302,1569.033548188346,1.6338019644722017,0.15861214374225527
39,3000.0,1600.0,crown,600.0,20.0,0.00817098073929036,19.61512771152372,54.900873254944415,1.9544706584935114,628.7303124293257,0.9956499525903673,0.0
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
36,1550.0,1090.0,flank,370.0,10.0,0.007127499384490819,39.178257737629686,102.85345531343324,1.805129235055139,926.8963773791711,1.7095975213097878,0.20754716981132076
30,1030.0,1030.0,other,400.0,10.0,0.007082309103210794,38.69422526580104,101.0861168499797,1.7807074475310491,944.3120740000801,1.5070105363890571,0.2630272952853598
30,,2000.0,crown,500.0,50.0,0.01771145995511754,60.25884521342418,157.85076353569178,2.8279464556808245,1241.0206316437718,1.7233819612783268,0.20958083832335328
31,950.0,950.0,flank,470.0,120.0,0.01786345486397339,102.6356005439083,262.15551191300926,2.729214309951626,1839.1215595680837,2.1674719221801837,0.06512605042016807
25,1200.0,1200.0,,920.0,280.0,0.15288683718319512,190.8924169919409,492.3600423455415,7.99117551270648,2617.5459586020847,1.7681333990307537,0.32362459546925565
0.0,1750.0,1750.0,flank,1300.0,450.0,0.2451762387589517,128.72189351805474,420.9670750517013,10.769853724064175,2879.3438762539386,1.3392306356411987,0.10695187165775401
27,3750.0,3750.0,crown,1300.0,20.0,0.21126819968979835,158.14243491831851,435.4871336863739,9.38739543751522,2492.1163902013427,1.4770873510870157,0.19923664122137405
35,1600.0,1600.0,crown,840.0,10.0,0.03501709588803506,64.59011915555176,178.09489787609408,3.8724633270212068,1270.867905335985,2.1273104950246084,0.1727810650887574
35,,380.0,crown,300.0,30.0,0.014024637964104653,111.54767552844123,268.98547156272934,2.3953070914364996,1516.1335221077125,2.189466742995485,0.3089700996677741
0.0,680.0,680.0,other,320.0,200.0,0.004304691511422046,34.086318848047775,87.67615938952952,1.4820801899633154,1034.6920142131992,4.320644623033409,0.012307692307692308
0.0,1270.0,1270.0,crown,740.0,530.0,0.07372951395590635,129.01047468263548,349.70642373454814,5.897359557166002,2044.178327254049,1.7895674540712103,0.32443257676902537
34,700.0,700.0,other,270.0,180.0,0.004131955623233106,40.48966244447334,105.25524710510194,1.398953272664321,849.884674163432,2.226252039936675,0.19117647058823528
26,600.0,600.0,other,100.0,170.0,0.0025029467457845945,92.7171895656365,194.45508984593437,1.0182534150633717,1208.8874507857313,1.9284635611400895,0.24752475247524752
27,1190.0,1190.0,crown,990.0,100.0,0.08116692193640879,111.73152869810588,301.80216809217575,5.941418268973879,1805.074437497484,1.8088585274407687,0.17706237424547283
24,600.0,600.0,other,290.0,220.0,0.0029266295751580688,21.75956852929788,57.156651761183696,1.2478492620787496,712.4006374093941,1.6677897621542273,0.20205479452054795
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
31,1400.0,1400.0,,990.0,20.0,0.07664763557874393,108.88548077664858,305.08232840467565,5.832287259732029,1591.575603666321,2.0721425142589847,0.3149448345035105
38,1500.0,1500.0,flank,470.0,10.0,0.009953865778867576,56.031175673645485,172.35660217300125,2.1199426180543153,995.3566434218311,1.7199928603076697,0.28752642706131076
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
35,1550.0,1550.0,crown,930.0,10.0,0.060653463703805754,103.25099757548311,279.94473614628384,5.000450192332786,1900.544105417504,2.1052267752123117,0.033155080213903745
25,2650.0,1450.0,,670.0,30.0,0.02868241072771015,83.3889250115203,219.3617516966778,3.5790540254098535,1481.75234217722,1.6357355515648593,0.2821270310192024
10,1000.0,1000.0,,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
0.0,1000.0,1000.0,other,390.0,40.0,0.01522494787826362,101.29589262263724,245.9506394857051,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
32,6000.0,1200.0,crown,590.0,220.0,0.038235372064722536,110.32656521413494,282.82661346355985,3.9707256299864295,1746.0137715507194,1.5672058199879637,0.3226890756302521
30,1450.0,1450.0,flank,450.0,300.0,0.0335565786672835,141.49184748678107,340.4591172268328,3.718742204377844,1851.683681418578,2.0495454377020486,0.32964601769911506
0.0,600.0,600.0,flank,210.0,130.0,0.0017144439302580535,25.79390163389494,64.9196812061119,0.9461302731731539,692.1625566786929,1.8560716426176667,0.38497652582159625
36,1050.0,1050.0,flank,600.0,350.0,0.02887149426914979,92.53261319321675,230.75764985186396,3.42915021703251,1410.9181606785392,1.707957257151236,0.31456953642384106
35,2050.0,2050.0,crown,1320.0,60.0,0.2140148218927318,160.43622072375535,437.1098049444091,9.261974648823282,2365.7140169861545,1.7351141752166814,0.22706766917293233
35,930.0,930.0,crown,720.0,160.0,0.0673300532991257,142.04580879217986,371.7323889122705,5.232820679877511,2054.2510309091913,1.682753985986569,0.2206896551724138
33,1750.0,1750.0,flank,900.0,30.0,0.039999171210876164,85.79026508667809,210.32196773349318,4.068143997912323,1386.3576584706714,1.340132797497834,0.2105843439911797
9,810.0,810.0,other,500.0,60.0,0.01567995116807404,58.02727886311104,151.9130842225553,2.753544069587832,1291.7974314145335,1.7817487203012126,0.18811881188118812
15,900.0,900.0,other,30.0,160.0,2.0796279026437164e-05,3.955894640822709,12.01870966325519,0.1408515025480024,240.92114510654716,2.231752382847623,0.2903225806451613
31,1630.0,1630.0,crown,630.0,50.0,0.013103412491409939,48.0058602275294,123.73218423186569,2.3408671687907177,1109.0290567278817,1.3093587664076456,0.17350157728706625
35,1500.0,1500.0,crown,1070.0,20.0,0.11581989840361086,144.17390615911046,371.2067611388277,6.8556326778815855,2007.330003687937,1.7019877667957262,0.18976744186046512
21,1120.0,1120.0,,770.0,90.0,0.08328232680968717,149.60947121051973,386.9948677605845,5.978437284606194,2200.42334363176,1.5797404030565507,0.4557124518613607
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
38,2090.0,2090.0,,760.0,150.0,0.05596249971931057,113.63769364174377,296.4554514285081,4.739654761259732,1736.7593092036816,1.9176144161602755,0.22875816993464052
0.0,1260.0,1260.0,flank,430.0,220.0,0.011745075811209541,61.05826430729123,157.84517930586827,2.3497671476510993,1397.1553396246286,3.498137757104759,0.13729977116704806
32,840.0,840.0,,110.0,90.0,0.0023271352557435398,80.7819957598102,175.40574487518484,0.9723469437407819,1100.1972741426243,2.1660421127766663,0.2702702702702703
35,2800.0,2800.0,other,570.0,50.0,0.08113542548511385,214.75024639404432,536.0083543959358,5.699459253271083,2470.343871700862,1.5780820801987276,0.1854419410745234
40,2860.0,2860.0,crown,960.0,40.0,0.11517478874709787,148.60542565338275,398.2671477257793,6.802720297900398,2012.7404576071726,1.6551192973553868,0.17012448132780084
25,,1500.0,,1390.0,110.0,0.485529919146021,163.7030945814254,550.0260604791945,14.272785268304371,3526.7076968211127,1.6336511403099534,0.17992831541218637
30,,1000.0,crown,440.0,60.0,0.013437536833655495,60.94262340793222,158.5064020148725,2.506434925155733,1188.9353232452565,1.9291698870609306,0.16968325791855204
32,1450.0,1450.0,crown,970.0,30.0,0.12785811986642254,145.115040541341,402.9686940282477,7.255288124040788,2274.333213034379,1.460022109586173,0.2551229508196721
40,1180.0,1180.0,crown,800.0,20.0,0.02926173521475308,51.72685854779688,153.6879745470492,3.548734251170882,1073.0795855645383,1.498169839414911,0.1865671641791045
35,3000.0,3000.0,crown,1250.0,50.0,0.1168735909171952,109.6321720137367,303.6293001401668,6.850395690638506,1888.6770917212154,1.064403694508801,0.043824701195219126
10,1000.0,1000.0,other,390.0,40.0,0.01543825090104329,103.01537363329109,248.07383193421862,2.6391565508409935,1551.53862912639,2.3105908475919175,0.2131979695431472
27,1000.0,1000.0,flank,820.0,30.0,0.11099443976313561,157.0092690849432,431.70382005515967,6.869183261402075,2403.1768730355802,2.1318658431648196,0.2099514563106796
35,850.0,850.0,crown,480.0,30.0,0.009630692413349944,55.08274186387715,132.93622699934716,1.9924226403980423,1016.5213631882533,1.5324253827801573,0.4702258726899384
35,950.0,950.0,crown,650.0,20.0,0.018807908063318994,50.1523575155276,133.19339622595382,2.9269937390303116,1111.3473142293628,1.749190482534587,0.0781010719754977
15,900.0,900.0,other,490.0,90.0,0.03468243551694931,135.79815117028573,348.78803832353645,3.9225593339470164,2192.0542646665976,2.0871335825636654,0.1028225806451613
36,1200.0,1200.0,flank,310.0,10.0,0.01186434606180375,118.25956131284188,273.0161351003177,2.210920235414758,1376.1237279706918,2.431465103786943,0.17142857142857143
27,1300.0,1300.0,crown,780.0,110.0,0.09247057064918072,154.30905552763159,409.5214575188157,6.297527749787479,2196.4705231829994,1.7655257077540094,0.22519083969465647
15,900.0,900.0,other,190.0,140.0,0.002791593332771989,68.91352187995564,164.055697628881,1.169634771670866,947.2737414427519,2.0175387601880934,0.171875
32,430.0,430.0,other,240.0,90.0,0.007833245311388017,109.7910051372501,238.19771212226522,1.7827636565387908,1378.4737294575664,2.0430198531612005,0.21052631578947367
42,1200.0,1200.0,crown,500.0,10.0,0.012333353256798942,58.642329438757855,150.07202797106538,2.2142983969348604,1066.7985293246038,1.6709684033754357,0.2916666666666667
35,1410.0,1410.0,flank,730.0,350.0,0.06044276531920878,132.42726026021452,353.8640851478401,4.99512255170524,2077.019531658893,2.1293002140899633,0.055858310626702996
37,860.0,860.0,crown,500.0,100.0,0.03170442106884315,157.2320650363238,337.24336190914175,3.531062585013862,1760.856749125049,1.8876942677436628,0.1349206349206349
35,750.0,750.0,crown,510.0,20.0,0.02163074229684312,88.95352332685403,226.65148757246442,3.009711571989794,1377.4357045431225,2.0677598897157132,0.21359223300970873
40,1130.0,1130.0,crown,1010.0,120.0,0.0904030284136785,103.48027725944766,283.3623665366778,6.0721350502096705,1681.6271104189361,1.4895499158281764,0.12043435340572557
37,2700.0,1000.0,crown,670.0,10.0,0.0698280638967969,178.4271515955989,415.7113556466482,5.252427881366856,2052.968457819167,1.8435745979334872,0.2651851851851852
42,920.0,920.0,crown,440.0,30.0,0.015483183388240566,97.42667343831101,248.5881458426994,2.4842664334111886,1651.9067736886673,2.285169655023088,0.07207207207207207
0.0,1430.0,1430.0,crown,950.0,480.0,0.06768717223034866,86.28221095426346,242.28600795474358,5.699943291214339,1789.0398501585478,3.0602761177888915,0.0794979079497908
0.0,1000.0,1000.0,crown,560.0,60.0,0.02436655378166287,73.4697929572064,193.99821439262558,3.400482199527865,1521.3701915906026,1.7228495273832394,0.26325088339222613
30,750.0,750.0,flank,400.0,350.0,0.011641028908190703,61.11330950818988,156.5208250542371,2.25251214035677,1178.4423996205498,1.8457384685358538,0.3034825870646766
45,900.0,900.0,crown,330.0,10.0,0.00636543026423507,50.99231882218461,138.7334667864753,1.606732527621039,929.7614141316752,2.076568863363688,0.24397590361445784
33,1380.0,1380.0,flank,230.0,10.0,0.0013508428497870785,13.972729259167009,39.81391879422161,0.8733119964024267,530.1434684295258,1.5561911791357887,0.22413793103448276
30,2650.0,2650.0,crown,380.0,350.0,0.007636986236428051,42.77692277577101,113.28570822955402,1.866411792345315,950.2645537861465,1.565674941623059,0.31151832460732987
37,1000.0,1000.0,other,450.0,450.0,0.013263258825202288,75.31267843833767,194.13867889633207,2.3609083084801767,1294.7626221187181,1.8768687656613325,0.10964912280701754
37,1550.0,1550.0,crown,650.0,10.0,0.02632421709613774,74.31548362473548,193.42310687804604,3.279385560667236,1303.8002493942263,1.5620993250371036,0.19571865443425077
36,1080.0,1080.0,crown,530.0,140.0,0.009620625415786,38.705399930472105,104.70995013487595,2.0292484322678868,926.2470357258189,1.2729065879124064,0.2101313320825516
38,1450.0,1450.0,crown,850.0,350.0,0.0485942199634379,83.49728006792589,229.37879605989625,4.573589945854608,1408.5598735202243,1.9771927722868927,0.11757857974388825
39,1830.0,1830.0,crown,280.0,200.0,0.0024015477411922785,19.05497983914287,52.158472406280424,1.1102612711111017,620.9932018136474,1.5734966396614674,0.18505338078291814
32,810.0,810.0,,470.0,340.0,0.013272651080966744,62.04462111085186,160.03782995946244,2.382646103937745,1127.139685800237,1.6847897542352368,0.26371308016877637
25,1020.0,1020.0,crown,260.0,50.0,0.0030548544910879373,44.742681510827964,104.4059199878937,1.1504455323978529,898.1456919684588,1.9591166883420665,0.41064638783269963
15,900.0,900.0,other,490.0,90.0,0.03468243551694931,135.79815117028573,348.78803832353645,3.9225593339470164,2192.0542646665976,2.0871335825636654,0.1028225806451613
36,840.0,840.0,crown,640.0,200.0,0.05199295096363073,146.0946304208501,350.3043925966141,4.572913172148395,1826.3180421870752,2.0903842231806764,0.24186046511627907
24,540.0,540.0,flank,330.0,80.0,0.003770268599204655,49.01931081253934,116.39739189408837,1.2669460193840005,1048.0825547922295,1.7461720598558164,0.3885542168674699
28,3270.0,3270.0,flank,320.0,90.0,0.010622204797332984,94.0277682069789,228.37882913024407,2.1101028555950827,1533.7149582786958,2.0634635654774667,0.1753846153846154
0.0,1450.0,1450.0,flank,630.0,100.0,0.05358001228346394,116.97776939362299,315.3239610154898,5.029503533342822,2020.5523624893056,1.9211952458710118,0.27672955974842767
33,1420.0,1420.0,crown,1040.0,30.0,0.06565743770129955,74.8511610037446,206.29289386323455,5.285461698059471,1428.841742625493,1.3648867000822051,0.14189837008628955
25,2380.0,2380.0,crown,500.0,10.0,0.017516713789755778,67.6062770737557,174.63017029208157,2.7671188118489716,1370.6956444316777,1.5489708533049769,0.27634194831013914
38,1300.0,1300.0,crown,450.0,20.0,0.015510997066220005,75.64525700496934,190.79153156787956,2.5165347320187026,1239.9948788510976,1.9099639544540297,0.22737306843267108
34,1420.0,1420.0,crown,680.0,260.0,0.04873391570833721,117.79096589873598,308.6934899236057,4.486912504945389,1860.1563349476955,2.0684100027889065,0.14744525547445256
44,1350.0,1350.0,,1200.0,150.0,0.15265760948486318,145.11173650820055,392.58567871864784,7.714843911842041,1932.5945999956657,1.3521489504432158,0.16126350789692437
33,1460.0,1460.0,crown,640.0,10.0,0.024497079075065986,68.99457845032501,190.02738599659222,3.2911329875789725,1239.4888416876292,1.4676452095023647,0.27596899224806204
35,3600.0,3600.0,crown,2260.0,30.0,0.6303040093852501,123.49648057678141,384.9967326401021,15.836567015389859,2988.8754114165476,1.6801108360793267,0.10185185185185185
35,3900.0,3900.0,other,220.0,20.0,0.009705340170891998,124.68845216669817,286.664331441047,1.9709468408529665,1558.5117396816493,1.8382205916561944,0.22869955156950672
30,2100.0,2100.0,,335.0,5.0,0.012195708831693927,106.79769860727794,252.87986907703788,2.298294794150254,1305.9455065337827,2.306861826045067,0.13450292397660818
24,1600.0,1600.0,other,1100.0,500.0,0.16879078895305977,149.98184787053782,442.39522559568195,8.646081003417255,2555.4048194570396,1.506934690675232,0.13267148014440433
36,1450.0,1450.0,flank,1330.0,120.0,0.1577280879608279,128.92166506304696,351.3528211322024,8.000894244746195,1950.9629940470884,1.4278742097609753,0.14510097232610322
37,2580.0,2580.0,flank,1090.0,60.0,0.14410344380923118,159.30176216640692,407.2478157316355,7.57276079107679,2127.423031325601,1.629490214995564,0.2902638762511374
25,2400.0,800.0,other,380.0,20.0,0.01072813284471105,72.55766127835992,180.08372025302884,2.1367477082615416,1370.9163837539058,2.6054165627696455,0.3046875
33,1500.0,1500.0,flank,500.0,10.0,0.008281835560196044,30.33056686722919,85.15208661095286,1.9548898616068986,817.6821234063195,1.3886938997838587,0.20079522862823063
27,1440.0,1440.0,crown,560.0,30.0,0.024870807247833016,89.05685259768751,225.4207571264982,3.278098974320391,1446.6204793100019,1.8909068291223556,0.25354609929078015
25,1170.0,1170.0,crown,640.0,10.0,0.05319453464242821,130.97878522531693,334.0877639712774,4.8204107952104955,1826.8541224964422,1.8444707714709738,0.4098613251155624
0.0,,2000.0,crown,1800.0,30.0,0.2554111841571829,72.4693126015165,245.52158906840566,10.901119906506274,2065.218579386857,1.0692349788125464,0.02384914032168608
37,2430.0,2430.0,crown,800.0,10.0,0.05103956701393415,117.47522692963899,276.37705935143055,4.505426380605232,1618.7455923496016,1.7805660117672288,0.21215880893300249
25,1300.0,1300.0,other,260.0,20.0,0.0037722282525054643,55.15534964060389,120.45840649170052,1.266451721659772,953.1572321157356,1.847323862465225,0.4734848484848485
31,1200.0,1200.0,other,200.0,200.0,0.0019066503020964995,29.27157829471626,76.23830191461921,0.9402092181920078,713.8452276639672,1.8857326327887105,0.3613861386138614
46,1720.0,1720.0,crown,679.0,1.0,0.08102541561967941,219.762778763554,554.1206810622972,5.688779540244315,2087.109496183233,1.7153248087665927,0.1854014598540146
35,1180.0,1180.0,crown,430.0,10.0,0.020527715463414555,112.88311361144217,259.87192405921314,2.8579558229410575,1548.796700512861,2.007404612166457,0.32027649769585254
30,2200.0,2200.0,flank,700.0,50.0,0.036062717071013425,76.63821146964729,204.5254045079155,3.9709100204672376,1402.6064020449069,1.4982477662349416,0.20880681818181818
0.0,1350.0,1350.0,flank,1100.0,250.0,0.12010719199241186,108.07708434229264,315.77223735365743,7.446204460787239,2164.6941434897794,1.398837370528335,0.17976513098464317
34,1200.0,1200.0,crown,1100.0,100.0,0.10029528930028028,129.6421010223744,343.634889323127,6.375733774503649,2001.5217638599986,1.695184370117941,0.16576086956521738
